"APPLICATION","TIPO","TAMANHO","VERTICES INÍCIO","RELEASE 0","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-ADS-V17","GINI-ADS-V18","GINI-ADS-V19","GINI-ADS-V20","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","GINI-AIS-V17","GINI-AIS-V18","GINI-AIS-V19","GINI-AIS-V20","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","SCF-V17","SCF-V18","SCF-V19","SCF-V20","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16","ADCS-V17","ADCS-V18","ADCS-V19","ADCS-V20"
"application-0201","RANDOM_GRAPH","SMALL","6","MEGASERVICE PROBLEM","IMPROVE","0.2875817","0.2875817","0.2875817","0.2875817","0.2875817","0.2875817","0.2875817","0.2684211","0.2510823","0.2510823","0.2510823","0.2510823","0.2651515","0.2651515","0.2651515","0.2651515","0.2742475","0.2742475","0.2797619","0.2797619","0.2809524","0.6274510","0.6274510","0.6274510","0.6274510","0.6274510","0.6274510","0.6274510","0.6263158","0.6406926","0.6406926","0.6406926","0.6406926","0.6515152","0.6515152","0.6515152","0.6515152","0.6488294","0.6488294","0.6845238","0.6845238","0.6809524","0.2361111111111111","0.2361111111111111","0.2361111111111111","0.2361111111111111","0.2361111111111111","0.2361111111111111","0.2361111111111111","0.2111111111111111","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.14743589743589744","0.14743589743589744","0.13186813186813187","0.13186813186813187","0.13333333333333333","1.8888888888888888","1.8888888888888888","1.8888888888888888","1.8888888888888888","1.8888888888888888","1.8888888888888888","1.8888888888888888","1.9","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.8333333333333333","1.8333333333333333","1.8333333333333333","1.8333333333333333","1.7692307692307692","1.7692307692307692","1.7142857142857142","1.7142857142857142","1.8666666666666667"
"application-0202","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.2550607","0.2550607","0.2550607","0.2550607","0.2550607","0.2571429","0.2571429","0.2571429","0.2571429","0.2571429","0.2571429","0.2571429","0.2458333","0.2458333","0.2458333","0.2472989","0.2472989","0.2472989","0.2472989","0.2472989","0.2768031","0.5222672","0.5222672","0.5222672","0.5222672","0.5222672","0.5178571","0.5178571","0.5178571","0.5301587","0.5301587","0.5301587","0.5301587","0.5513889","0.5513889","0.5513889","0.5666267","0.5666267","0.5666267","0.5666267","0.5666267","0.5750487","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.2","0.2","0.2","0.2","0.1875","0.1875","0.1875","0.1801470588235294","0.1801470588235294","0.1801470588235294","0.1801470588235294","0.1801470588235294","0.15789473684210525","2.923076923076923","2.923076923076923","2.923076923076923","2.923076923076923","2.923076923076923","2.857142857142857","2.857142857142857","2.857142857142857","2.8","2.8","2.8","2.8","2.8125","2.8125","2.8125","2.8823529411764706","2.8823529411764706","2.8823529411764706","2.8823529411764706","2.8823529411764706","2.8421052631578947"
"application-0203","RANDOM_GRAPH","SMALL","6","MEGASERVICE PROBLEM","IMPROVE","0.2453704","0.2453704","0.2453704","0.2453704","0.2453704","0.2453704","0.2510121","0.2510121","0.2510121","0.2535714","0.2535714","0.2535714","0.2535714","0.2539683","0.2539683","0.2539683","0.2539683","0.2539683","0.2539683","0.2539683","0.2635294","0.5694444","0.5694444","0.5694444","0.5694444","0.5694444","0.5694444","0.5668016","0.5668016","0.5668016","0.5821429","0.5821429","0.5821429","0.5821429","0.5904762","0.5904762","0.5904762","0.5904762","0.5904762","0.5904762","0.5904762","0.5952941","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.24358974358974358","0.24358974358974358","0.24358974358974358","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.18382352941176472","3.0","3.0","3.0","3.0","3.0","3.0","2.923076923076923","2.923076923076923","2.923076923076923","2.857142857142857","2.857142857142857","2.857142857142857","2.857142857142857","2.8","2.8","2.8","2.8","2.8","2.8","2.8","2.9411764705882355"
"application-0204","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.2608696","0.2608696","0.2608696","0.2608696","0.2608696","0.2608696","0.2777778","0.2777778","0.2777778","0.2777778","0.2777778","0.2777778","0.2892308","0.2967033","0.2988506","0.2988506","0.3007812","0.3007812","0.3007812","0.3007812","0.3099415","0.5296443","0.5296443","0.5296443","0.5296443","0.5296443","0.5296443","0.4861111","0.4861111","0.4861111","0.4861111","0.4861111","0.4861111","0.4738462","0.4780220","0.4413793","0.4413793","0.4570312","0.4570312","0.4570312","0.4570312","0.4736842","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.16025641025641027","0.14285714285714285","0.1380952380952381","0.1380952380952381","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.13333333333333333","0.12418300653594772","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.0","2.0","2.0","2.0","2.0","2.0","1.9230769230769231","1.8571428571428572","1.9333333333333333","1.9333333333333333","2.0","2.0","2.0","2.0","2.111111111111111"
"application-0205","RANDOM_GRAPH","SMALL","7","MEGASERVICE PROBLEM","IMPROVE","0.2494802","0.2494802","0.2494802","0.2494802","0.2494802","0.2494802","0.2494802","0.2494802","0.2509158","0.2509158","0.2509158","0.2509158","0.2509158","0.2850610","0.2850610","0.2915601","0.2915601","0.2915601","0.2915601","0.2915601","0.2780536","0.5072765","0.5072765","0.5072765","0.5072765","0.5072765","0.5072765","0.5072765","0.5072765","0.5109890","0.5109890","0.5109890","0.5109890","0.5109890","0.5198171","0.5198171","0.5268542","0.5268542","0.5268542","0.5268542","0.5268542","0.5461768","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.17083333333333334","0.17083333333333334","0.16911764705882354","0.16911764705882354","0.16911764705882354","0.16911764705882354","0.16911764705882354","0.15497076023391812","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.7857142857142856","2.7857142857142856","2.7857142857142856","2.7857142857142856","2.7857142857142856","2.5625","2.5625","2.7058823529411766","2.7058823529411766","2.7058823529411766","2.7058823529411766","2.7058823529411766","2.789473684210526"
"application-0206","RANDOM_GRAPH","SMALL","5","MEGASERVICE PROBLEM","IMPROVE","0.2839506","0.2839506","0.2839506","0.2839506","0.2839506","0.2839506","0.2839506","0.3","0.2857143","0.2857143","0.2857143","0.2857143","0.2717391","0.2717391","0.2717391","0.2820513","0.2820513","0.2820513","0.2820513","0.2692308","0.2344828","0.4814815","0.4814815","0.4814815","0.4814815","0.4814815","0.4814815","0.4814815","0.4263158","0.4588745","0.4588745","0.4588745","0.4588745","0.4963768","0.4963768","0.4963768","0.5","0.5","0.5","0.5","0.5604396","0.5701149","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.2111111111111111","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.17424242424242425","0.17424242424242425","0.17424242424242425","0.15384615384615385","0.15384615384615385","0.15384615384615385","0.15384615384615385","0.14285714285714285","0.1380952380952381","2.0","2.0","2.0","2.0","2.0","2.0","2.0","1.9","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.9090909090909092","1.9166666666666667","1.9166666666666667","1.9166666666666667","1.8461538461538463","1.8461538461538463","1.8461538461538463","1.8461538461538463","1.8571428571428572","1.9333333333333333"
"application-0207","RANDOM_GRAPH","SMALL","8","MEGASERVICE PROBLEM","IMPROVE","0.25","0.25","0.25","0.25","0.2488688","0.2488688","0.2714286","0.2714286","0.2714286","0.2666667","0.2666667","0.2666667","0.278125","0.278125","0.278125","0.278125","0.2729469","0.2729469","0.2729469","0.2729469","0.2839623","0.5","0.5","0.5","0.5","0.5022624","0.5022624","0.5122449","0.5122449","0.5122449","0.5261261","0.5261261","0.5261261","0.528125","0.528125","0.528125","0.528125","0.5483092","0.5483092","0.5483092","0.5483092","0.5556604","0.24242424242424243","0.24242424242424243","0.24242424242424243","0.24242424242424243","0.21794871794871795","0.21794871794871795","0.19230769230769232","0.19230769230769232","0.19230769230769232","0.1761904761904762","0.1761904761904762","0.1761904761904762","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.1503267973856209","0.1503267973856209","0.1503267973856209","0.1503267973856209","0.1394736842105263","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6153846153846154","2.6153846153846154","2.5","2.5","2.5","2.466666666666667","2.466666666666667","2.466666666666667","2.5","2.5","2.5","2.5","2.5555555555555554","2.5555555555555554","2.5555555555555554","2.5555555555555554","2.65"
"application-0208","RANDOM_GRAPH","SMALL","8","MEGASERVICE PROBLEM","IMPROVE","0.2679426","0.2679426","0.2679426","0.2679426","0.2679426","0.2679426","0.275","0.275","0.2587413","0.2587413","0.2587413","0.2913580","0.2913580","0.2913580","0.2913580","0.2958333","0.3030303","0.3030303","0.3030303","0.3030303","0.2963989","0.5167464","0.5167464","0.5167464","0.5167464","0.5167464","0.5167464","0.4916667","0.4916667","0.4965035","0.4965035","0.4965035","0.4987654","0.4987654","0.4987654","0.4987654","0.4958333","0.4598930","0.4598930","0.4598930","0.4598930","0.4653740","0.17272727272727273","0.17272727272727273","0.17272727272727273","0.17272727272727273","0.17272727272727273","0.17272727272727273","0.15151515151515152","0.15151515151515152","0.14102564102564102","0.14102564102564102","0.14102564102564102","0.12857142857142856","0.12857142857142856","0.12857142857142856","0.12857142857142856","0.125","0.1213235294117647","0.1213235294117647","0.1213235294117647","0.1213235294117647","0.1111111111111111","1.7272727272727273","1.7272727272727273","1.7272727272727273","1.7272727272727273","1.7272727272727273","1.7272727272727273","1.6666666666666667","1.6666666666666667","1.6923076923076923","1.6923076923076923","1.6923076923076923","1.8","1.8","1.8","1.8","1.875","1.9411764705882353","1.9411764705882353","1.9411764705882353","1.9411764705882353","2.0"
"application-0209","RANDOM_GRAPH","SMALL","8","MEGASERVICE PROBLEM","IMPROVE","0.3510101","0.3510101","0.3510101","0.3510101","0.3510101","0.3510101","0.3665158","0.3665158","0.3665158","0.3665158","0.3665158","0.3665158","0.3531746","0.3531746","0.3531746","0.3531746","0.3531746","0.3639640","0.3639640","0.3639640","0.359375","0.5479798","0.5479798","0.5479798","0.5479798","0.5479798","0.5479798","0.5384615","0.5384615","0.5384615","0.5384615","0.5384615","0.5384615","0.5515873","0.5515873","0.5515873","0.5515873","0.5515873","0.5693694","0.5693694","0.5693694","0.578125","0.25","0.25","0.25","0.25","0.25","0.25","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.21794871794871795","0.1978021978021978","0.1978021978021978","0.1978021978021978","0.1978021978021978","0.1978021978021978","0.1761904761904762","0.1761904761904762","0.1761904761904762","0.16666666666666666","2.75","2.75","2.75","2.75","2.75","2.75","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.6153846153846154","2.5714285714285716","2.5714285714285716","2.5714285714285716","2.5714285714285716","2.5714285714285716","2.466666666666667","2.466666666666667","2.466666666666667","2.5"
"application-0210","RANDOM_GRAPH","SMALL","9","MEGASERVICE PROBLEM","IMPROVE","0.3030303","0.3030303","0.3030303","0.3030303","0.3030303","0.2912234","0.2912234","0.28","0.28","0.28","0.2693920","0.2693920","0.2693920","0.2640813","0.2640813","0.2640813","0.2640813","0.255","0.255","0.255","0.2530529","0.5545455","0.5545455","0.5545455","0.5545455","0.5545455","0.5651596","0.5651596","0.5623529","0.5623529","0.5623529","0.5691824","0.5691824","0.5691824","0.5817175","0.5817175","0.5817175","0.5817175","0.5866667","0.5866667","0.5866667","0.5922659","0.20952380952380953","0.20952380952380953","0.20952380952380953","0.20952380952380953","0.20952380952380953","0.19583333333333333","0.19583333333333333","0.18382352941176472","0.18382352941176472","0.18382352941176472","0.17320261437908496","0.17320261437908496","0.17320261437908496","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.15789473684210525","0.15789473684210525","0.15789473684210525","0.14502164502164502","2.933333333333333","2.933333333333333","2.933333333333333","2.933333333333333","2.933333333333333","2.9375","2.9375","2.9411764705882355","2.9411764705882355","2.9411764705882355","2.9444444444444446","2.9444444444444446","2.9444444444444446","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0454545454545454"
"application-0211","RANDOM_GRAPH","SMALL","5","NO PROBLEM","WORSEN","0.2878788","0.2878788","0.2878788","0.2878788","0.2878788","0.2976190","0.2976190","0.2976190","0.2976190","0.3028846","0.3028846","0.3028846","0.3028846","0.3028846","0.3055556","0.3055556","0.3055556","0.31","0.31","0.31","0.3154070","0.4924242","0.4924242","0.4924242","0.4924242","0.4924242","0.5","0.5","0.5","0.5","0.5144231","0.5144231","0.5144231","0.5144231","0.5144231","0.5277778","0.5277778","0.5277778","0.54","0.54","0.54","0.5450581","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.21818181818181817","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.20512820512820512","0.20512820512820512","0.20512820512820512","0.20512820512820512","0.20512820512820512","0.1978021978021978","0.1978021978021978","0.1978021978021978","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.17916666666666667","2.1818181818181817","2.1818181818181817","2.1818181818181817","2.1818181818181817","2.1818181818181817","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.4615384615384617","2.4615384615384617","2.4615384615384617","2.4615384615384617","2.4615384615384617","2.5714285714285716","2.5714285714285716","2.5714285714285716","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6875"
"application-0212","RANDOM_GRAPH","SMALL","5","NO PROBLEM","WORSEN","0.3557692","0.3557692","0.3557692","0.3557692","0.3557692","0.3557692","0.3557692","0.3557692","0.3557692","0.3557692","0.3557692","0.3557692","0.3611111","0.3611111","0.3611111","0.3611111","0.3611111","0.3611111","0.3611111","0.3611111","0.38","0.4326923","0.4326923","0.4326923","0.4326923","0.4326923","0.4326923","0.4326923","0.4326923","0.4326923","0.4326923","0.4326923","0.4326923","0.4444444","0.4444444","0.4444444","0.4444444","0.4444444","0.4444444","0.4444444","0.4444444","0.47","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.23214285714285715","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","0.2222222222222222","1.625","1.625","1.625","1.625","1.625","1.625","1.625","1.625","1.625","1.625","1.625","1.625","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","1.7777777777777777","2.0"
"application-0213","RANDOM_GRAPH","SMALL","9","NO PROBLEM","WORSEN","0.2444444","0.2444444","0.2444444","0.2444444","0.2331731","0.2331731","0.2311662","0.2311662","0.2311662","0.2358834","0.2358834","0.2412955","0.2412955","0.2412955","0.2412955","0.2491846","0.2491846","0.2505828","0.2505828","0.2505828","0.2558140","0.4888889","0.4888889","0.4888889","0.4888889","0.5096154","0.5096154","0.5304438","0.5304438","0.5304438","0.5455373","0.5455373","0.5603239","0.5603239","0.5603239","0.5603239","0.5805610","0.5805610","0.5920746","0.5920746","0.5920746","0.6094961","0.22857142857142856","0.22857142857142856","0.22857142857142856","0.22857142857142856","0.21666666666666667","0.21666666666666667","0.20955882352941177","0.20955882352941177","0.20955882352941177","0.19934640522875818","0.19934640522875818","0.19005847953216373","0.19005847953216373","0.19005847953216373","0.19005847953216373","0.1738095238095238","0.1738095238095238","0.16883116883116883","0.16883116883116883","0.16883116883116883","0.15579710144927536","3.2","3.2","3.2","3.2","3.25","3.25","3.3529411764705883","3.3529411764705883","3.3529411764705883","3.388888888888889","3.388888888888889","3.4210526315789473","3.4210526315789473","3.4210526315789473","3.4210526315789473","3.4761904761904763","3.4761904761904763","3.5454545454545454","3.5454545454545454","3.5454545454545454","3.5833333333333335"
